url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,label
https://open.spotify.com/track/3RFT4wk8sMnr5XhkxYJrW2,0.416,0.571,5,-7.905,1,0.141,0.113,0.0,0.171,0.117,89.978,223602,4,0
https://open.spotify.com/track/74HckRky7JmEeWqeOW7ucq,0.849,0.531,7,-5.534,1,0.258,0.524,0.0,0.0693,0.77,91.927,203720,4,0
https://open.spotify.com/track/3wM6RTAnF7IQpMFd7b9ZcL,0.254,0.38,4,-13.806,1,0.0337,0.672,0.0,0.379,0.408,168.496,233533,4,0
https://open.spotify.com/track/6io9woJ01vofuTd0vwZ8Wk,0.732,0.618,0,-7.27,0,0.0898,0.0136,0.0,0.126,0.252,155.017,118965,4,0
https://open.spotify.com/track/4E5rL7YL0hVUPqeMSpjEF2,0.401,0.189,0,-11.189,1,0.0287,0.871,0.0,0.0968,0.357,94.509,125320,4,0
https://open.spotify.com/track/0Rdfu7NQubmGmYz90usRCU,0.73,0.9,7,-3.339,0,0.052,0.0761,0.0,0.238,0.896,128.083,183693,4,0
https://open.spotify.com/track/2gZpW5pTZkimGG98loFSl2,0.237,0.377,5,-8.798,1,0.0287,0.902,0.0,0.131,0.479,173.142,184333,3,0
https://open.spotify.com/track/20NJIEby1O744SjZAFdBBZ,0.83,0.614,1,-0.957,1,0.297,0.7,0.0,0.0846,0.373,99.824,169970,4,0
https://open.spotify.com/track/7g6LwD8T8nYuuDj6l62nSL,0.494,0.522,2,-6.723,1,0.0291,0.319,0.0,0.67,0.188,72.009,426715,4,0
https://open.spotify.com/track/5AeWSEIYAoK3o4BydeX0Ec,0.48,0.47,0,-6.348,1,0.041,0.0618,0.0,0.143,0.302,150.162,225809,4,0
https://open.spotify.com/track/7rBJG1BewE3VE7NRbrOhFj,0.549,0.729,5,-4.997,0,0.0318,0.0618,0.0,0.193,0.241,98.933,231391,4,0
https://open.spotify.com/track/2SJf7W18D1AEpr8L9ATu0c,0.569,0.645,4,-6.169,1,0.0513,0.253,0.0,0.413,0.54,156.031,205114,3,0
https://open.spotify.com/track/4y0je4JXlRGwOd5NSAkPGG,0.7,0.302,0,-14.297,1,0.738,0.867,0.0,0.151,0.352,78.459,61016,5,0
https://open.spotify.com/track/36LdLA4ZA0p5bO5bB18Fai,0.851,0.489,9,-8.281,1,0.401,0.279,0.0,0.11,0.537,118.1,209208,4,0
https://open.spotify.com/track/7bTXFmcdZuWNZ6R7JhsQCk,0.957,0.334,1,-9.464,1,0.274,0.00989,0.0,0.0519,0.779,128.98,98926,4,0
https://open.spotify.com/track/3SFz7EQNCUJta3MKIMl0mt,0.629,0.373,2,-8.428,1,0.745,0.171,0.0,0.292,0.234,96.027,200832,5,0
https://open.spotify.com/track/0Vg1lQpk2IHk2JU8UfAa5d,0.599,0.396,5,-8.519,0,0.138,0.701,0.82,0.11,0.691,104.068,71427,3,0
https://open.spotify.com/track/1ocCutX7UDP4fvG2mkOvP4,0.311,0.995,9,-2.016,1,0.23,9.5e-06,0.0301,0.136,0.276,145.735,259816,4,0
https://open.spotify.com/track/0wVluBsVAVzBKrqspuCcwR,0.352,0.912,7,-4.253,1,0.0725,0.00197,0.0,0.193,0.351,166.795,220147,4,0
https://open.spotify.com/track/6iy4PoAuZBMvtrlDX4VxC7,0.708,0.524,5,-12.644,1,0.0352,0.0551,3.21e-06,0.0371,0.69,111.482,200667,4,0
https://open.spotify.com/track/5JWPUEov2wlX7c0jhYZpeB,0.569,0.84,1,-4.123,1,0.118,0.0295,0.000118,0.0995,0.749,183.059,249587,3,0
https://open.spotify.com/track/34x6hEJgGAOQvmlMql5Ige,0.544,0.897,3,-6.056,0,0.0471,0.241,0.0,0.13,0.647,157.17,215133,4,0
https://open.spotify.com/track/6W2VbtvMrDXm5vYeB7amkO,0.546,0.895,9,-7.189,1,0.0579,0.0819,1.42e-05,0.0768,0.494,174.089,220707,4,0
https://open.spotify.com/track/3gwfEBrFpzEFCZMjw7mqxA,0.382,0.33,9,-6.182,1,0.0435,0.926,0.000578,0.0744,0.3,181.455,230013,3,0
https://open.spotify.com/track/0GTK6TesV108Jj5D3MHsYb,0.744,0.798,7,-5.981,1,0.0364,0.175,0.00367,0.26,0.89,125.061,268507,4,0
https://open.spotify.com/track/2fE4MbwX3QGMzNaMjGVhtw,0.747,0.398,5,-12.932,0,0.0743,0.211,1.42e-06,0.113,0.428,117.901,268373,1,0
https://open.spotify.com/track/1oqYVpmmliXObp0cCdZwFx,0.736,0.291,4,-11.668,1,0.0568,0.276,0.74,0.112,0.327,150.007,160000,4,0
https://open.spotify.com/track/2M6tHJVrNXZta3Hsjbi70z,0.535,0.505,7,-8.357,1,0.0269,0.134,1.95e-05,0.63,0.526,90.057,375427,4,0
https://open.spotify.com/track/0YveezON7jpiaHA8fnUHxN,0.41,0.761,4,-9.453,0,0.0687,0.0682,0.0077,0.0758,0.391,132.889,510573,4,0
https://open.spotify.com/track/4F07ku5lMBIoybFPStM2j4,0.669,0.735,10,-7.264,1,0.329,0.459,0.0,0.103,0.723,117.284,174867,4,0
https://open.spotify.com/track/2x5Frs6ts14U4MSLrQQlXg,0.706,0.483,1,-7.929,1,0.0393,0.547,1.94e-06,0.136,0.663,92.002,331827,4,0
https://open.spotify.com/track/0l2p5mDOP3czJ2FpD6zWie,0.508,0.907,6,-3.443,0,0.0565,0.0423,6.83e-05,0.221,0.587,104.997,244720,4,0
https://open.spotify.com/track/1nSWQ5Y7OcuGiWGdA1UYlr,0.59,0.697,9,-6.973,1,0.0356,0.115,0.00308,0.121,0.323,106.06,219134,4,0
https://open.spotify.com/track/4veE1jrMbVSy9FRCiYDGkD,0.614,0.476,0,-9.648,1,0.0321,0.0448,0.0,0.0608,0.644,84.938,295000,4,0
https://open.spotify.com/track/0J1Wfjo9H3R62yaCuuNDZX,0.552,0.802,0,-3.799,1,0.0615,0.215,0.0,0.275,0.776,78.21,215333,4,0
https://open.spotify.com/track/61Ivix5DTnDPVjp1dgLyov,0.927,0.551,9,-6.624,0,0.0921,0.42,0.0346,0.298,0.665,123.042,280878,4,0
https://open.spotify.com/track/66lF1QWtLZXJofJ3x388RV,0.591,0.945,0,-2.483,1,0.0675,0.0389,0.0,0.214,0.96,180.048,248800,4,0
https://open.spotify.com/track/524dq3zKwXrP4uPL6VwoWT,0.444,0.21,3,-10.811,1,0.0516,0.844,0.0,0.0956,0.306,145.944,171382,1,0
https://open.spotify.com/track/6ihL9TjfRjadfEePzXXyVF,0.718,0.691,4,-6.44,1,0.0387,0.0159,0.0,0.0627,0.552,100.008,213107,4,0
https://open.spotify.com/track/5nra2uQhiaYKKpemgiDNC3,0.639,0.843,11,-4.975,1,0.0362,0.0525,0.0,0.0854,0.528,126.047,217802,4,0
https://open.spotify.com/track/4QNpBfC0zvjKqPJcyqBy9W,0.671,0.939,8,-3.206,1,0.161,0.192,0.0,0.298,0.529,129.023,252307,4,0
https://open.spotify.com/track/6XUHsYE38CEbYunT983O9G,0.531,0.818,2,-5.358,1,0.0452,0.0694,0.0096,0.263,0.471,90.767,248173,4,0
https://open.spotify.com/track/0uppYCG86ajpV2hSR3dJJ0,0.666,0.936,7,-9.919,1,0.0476,0.00244,0.086,0.153,0.776,91.577,282907,4,0
https://open.spotify.com/track/3sP3c86WFjOzHHnbhhZcLA,0.651,0.695,6,-3.218,1,0.0487,0.23,0.0,0.144,0.569,123.008,205347,4,0
https://open.spotify.com/track/1qHRFZE8qykNXYZadzmi1m,0.674,0.646,5,-5.876,1,0.027,0.486,8.37e-05,0.262,0.613,148.1,209320,4,0
https://open.spotify.com/track/0SuG9kyzGRpDqrCWtgD6Lq,0.526,0.328,1,-9.864,1,0.0461,0.694,0.0,0.112,0.11,116.068,526387,4,0
https://open.spotify.com/track/4vDBJeeQCbhP9FaPPMsYkY,0.608,0.419,11,-10.016,1,0.0331,0.602,7.58e-06,0.108,0.602,100.22,268333,4,0
https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B,0.735,0.449,10,-7.507,1,0.347,0.629,0.0,0.113,0.0397,122.947,220488,4,0
https://open.spotify.com/track/6ZelF5APDN5r6XnFqcnvWR,0.904,0.627,1,-5.608,1,0.222,0.0303,5.68e-06,0.0923,0.236,145.976,224243,4,0
https://open.spotify.com/track/13v3siPyvy5TTEZYmGPPse,0.706,0.727,11,-8.714,1,0.0456,0.114,7.7e-05,0.174,0.965,119.55,248133,4,0
https://open.spotify.com/track/1fLlRApgzxWweF1JTf8yM5,0.655,0.885,7,-4.116,1,0.0438,0.00117,0.000473,0.0448,0.938,100.088,189293,4,0
https://open.spotify.com/track/0U2HEoCazR0hZlNavNeWov,0.365,0.614,9,-7.1,1,0.0831,0.506,0.0,0.164,0.495,96.799,135444,4,0
https://open.spotify.com/track/3D4uUFRoYDFHbkQlTKL2Om,0.618,0.695,7,-5.415,1,0.189,0.211,3.96e-05,0.11,0.766,199.95,226720,3,0
https://open.spotify.com/track/19PJ75UGKjpBo0muDNyxPW,0.577,0.649,7,-7.031,1,0.027,0.253,5.03e-06,0.0798,0.339,130.313,251333,4,0
https://open.spotify.com/track/3MykNWa65IP2VN1Qa6B9yK,0.621,0.676,1,-7.808,1,0.0303,0.506,0.0675,0.0825,0.482,104.008,252493,4,0
https://open.spotify.com/track/4XRkQloZFcRrCONN7ZQ49Y,0.717,0.665,9,-9.503,1,0.0523,0.0659,0.0,0.326,0.774,105.693,348067,4,0
https://open.spotify.com/track/0BST0Q3OayjAIzG3MHOcy0,0.865,0.457,11,-11.294,1,0.29,0.344,7.23e-05,0.0767,0.465,143.916,153333,4,0
https://open.spotify.com/track/0axF06XwNLobcx5z8BVtYw,0.252,0.993,4,-3.079,0,0.16,0.0234,0.0,0.228,0.118,183.773,138840,4,0
https://open.spotify.com/track/6qBFSepqLCuh5tehehc1bd,0.64,0.355,10,-7.757,0,0.065,0.76,7.01e-05,0.114,0.437,119.513,260776,3,0
https://open.spotify.com/track/3yDhZq8f17SmumVmEyCaRN,0.862,0.624,3,-11.63,1,0.0565,0.0192,0.000153,0.0465,0.882,124.896,254240,4,0
https://open.spotify.com/track/6TTBhxnb9NYT7cz6aLOkBy,0.582,0.942,2,-3.098,1,0.0637,0.000371,0.004,0.078,0.357,103.057,170893,4,0
https://open.spotify.com/track/2UsREIjT72ZEZnhdvpyg7R,0.529,0.644,5,-7.383,1,0.069,0.18,0.188,0.493,0.0682,57.107,188971,4,0
https://open.spotify.com/track/0wbDgMuAoy7O7pL3a69uZx,0.975,0.711,8,-3.904,1,0.0632,0.168,0.000552,0.0799,0.815,110.621,234027,4,0
https://open.spotify.com/track/6BWrIaoodtt7EX6kToWZw0,0.196,0.85,6,-3.644,1,0.0531,0.00034,1.03e-06,0.0799,0.4,156.725,257693,4,0
https://open.spotify.com/track/4rmIfFUZhhi9sS5IYtpkXw,0.334,0.786,11,-5.002,1,0.0592,3.17e-05,0.0,0.517,0.901,182.933,196589,4,0
https://open.spotify.com/track/4XMRt4xFqLzGs4wDKkSSeu,0.373,0.57,5,-11.56,1,0.0441,0.497,0.0124,0.128,0.631,81.28,215693,4,0
https://open.spotify.com/track/7wtyoTQXrHkHj1iOyUJ33B,0.758,0.944,2,-1.541,0,0.0696,0.0949,6.49e-06,0.402,0.696,119.97,165147,4,0
https://open.spotify.com/track/5rwxsHLK1q9fPJFyyqJmP1,0.624,0.357,0,-10.031,1,0.0234,0.632,9.2e-06,0.112,0.402,79.998,209920,4,0
https://open.spotify.com/track/5A3fPy30SN2wuzrahpcxvV,0.641,0.537,0,-5.452,0,0.0282,0.0875,9.05e-06,0.115,0.0681,112.864,196188,4,0
https://open.spotify.com/track/0rmGAIH9LNJewFw7nKzZnc,0.541,0.96,0,-2.947,0,0.0505,0.0663,2.25e-06,0.344,0.812,122.803,222707,4,0
https://open.spotify.com/track/1mKXFLRA179hdOWQBwUk9e,0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002,242733,4,0
https://open.spotify.com/track/53QF56cjZA9RTuuMZDrSA6,0.585,0.303,4,-10.058,1,0.0398,0.694,0.0,0.115,0.142,136.703,240166,3,0
https://open.spotify.com/track/7GhIk7Il098yCjg4BQjzvb,0.727,0.939,8,-11.855,1,0.0369,0.135,4.35e-05,0.151,0.916,113.33,212827,4,0
https://open.spotify.com/track/1zzxoZVylsna2BQB65Ppcb,0.761,0.899,10,-3.09,0,0.183,0.0135,0.0,0.0719,0.673,95.027,217587,4,0
https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp,0.451,0.462,0,-8.962,1,0.0782,0.527,0.0,0.303,0.533,89.174,198371,3,0
https://open.spotify.com/track/0b2IVjeD268pYd7VUhmtKI,0.715,0.584,8,-8.231,1,0.0296,0.432,1.41e-06,0.095,0.609,90.99,203173,4,0
https://open.spotify.com/track/1Cwsd5xI8CajJz795oy4XF,0.621,0.901,2,-5.396,1,0.0302,0.17,0.0,0.0875,0.744,113.967,300773,4,0
https://open.spotify.com/track/0qXu4pFQSIwkfTUgkE6WzF,0.463,0.381,10,-7.66,0,0.0309,0.798,0.00139,0.109,0.256,117.762,185224,3,0
https://open.spotify.com/track/4rHIfYRQw6ittRQXAlurk0,0.535,0.409,7,-9.517,0,0.0857,0.777,0.0,0.129,0.138,170.121,172907,4,0
https://open.spotify.com/track/53Nwlr3hxsGsu9eWU5EYjq,0.599,0.45,7,-7.431,1,0.0519,0.166,3.29e-05,0.112,0.144,157.969,205116,3,0
https://open.spotify.com/track/23hDnIFoFlVTDA6y8YrJoR,0.667,0.381,3,-7.494,1,0.0294,0.455,0.0,0.116,0.199,135.975,273893,4,0
https://open.spotify.com/track/2qvWsotNWTvRkwCksOnl92,0.484,0.405,6,-7.685,1,0.0897,0.482,0.0,0.144,0.219,95.589,177446,3,0
https://open.spotify.com/track/08HPWLi0YmRUStJzkQ1ffh,0.599,0.449,7,-7.423,1,0.0529,0.161,2.66e-05,0.107,0.143,158.0,205116,3,0
https://open.spotify.com/track/6ALoVRxwV5KxaSWyejnmvi,0.347,0.331,7,-8.052,1,0.031,0.378,0.0,0.304,0.305,147.741,221969,4,0
https://open.spotify.com/track/2UcZEi2BIfz4wz2fxr6K3a,0.634,0.416,1,-8.507,0,0.0446,0.39,1.43e-05,0.445,0.384,81.5,193850,3,0
https://open.spotify.com/track/2Hd7uGbl8PX0IxyX59VFOg,0.649,0.508,3,-9.499,0,0.0657,0.18,0.000713,0.932,0.215,99.81,205663,4,0
https://open.spotify.com/track/51Ful1v7b81FchIFFTAQ05,0.588,0.507,0,-7.085,1,0.066,0.271,0.0,0.335,0.33,144.135,193467,4,0
https://open.spotify.com/track/05HwMoImdsxnExwBwlmpmY,0.532,0.964,0,-2.559,0,0.0519,0.0477,0.0,0.359,0.804,122.778,223147,4,0
https://open.spotify.com/track/4y3BUo2hp0MxylfbUaqRyJ,0.871,0.501,9,-8.904,1,0.0466,0.371,0.0,0.0939,0.848,119.953,196000,4,0
https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,0.7,0.722,7,-3.558,0,0.0369,0.221,0.0,0.272,0.756,90.989,140526,4,0
https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj,0.647,0.667,5,-5.563,1,0.304,0.231,0.0,0.133,0.704,172.08,193839,4,0
https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ,0.832,0.534,1,-7.813,0,0.253,0.345,0.0,0.165,0.116,93.924,132833,4,0
https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm,0.48,0.602,10,-6.335,0,0.368,0.487,0.0,0.0848,0.269,179.798,213333,4,0
https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl,0.731,0.675,5,-5.134,0,0.0434,0.00473,0.0,0.141,0.298,124.939,139461,4,0
https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB,0.705,0.814,4,-5.466,0,0.0346,0.00115,0.00312,0.203,0.259,110.0,223279,4,0
https://open.spotify.com/track/5GkQIP5mWPi4KZLLXeuFTT,0.789,0.742,10,-5.664,0,0.0652,0.0681,0.0,0.166,0.661,116.965,167990,4,0
https://open.spotify.com/track/6u7gmPOz7pzzaeR9xSBpsR,0.686,0.526,0,-6.842,1,0.0374,0.0815,7.75e-06,0.144,0.372,92.013,158436,4,0
https://open.spotify.com/track/0eBXyY4SatzpE7opnzgXvz,0.621,0.882,6,-5.01,1,0.0459,0.601,0.0,0.132,0.574,126.014,216573,4,0
https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE,0.738,0.621,0,-7.313,1,0.0486,0.424,7.39e-06,0.692,0.715,113.968,136839,4,0
https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C,0.444,0.309,8,-10.956,1,0.062,0.795,0.132,0.352,0.0875,104.745,208155,4,0
https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,0.837,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,0.463,123.984,213594,4,0
https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4,0.628,0.639,8,-5.46,1,0.0435,0.00162,0.0,0.354,0.493,108.045,185773,4,0
https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz,0.928,0.341,11,-10.196,0,0.103,0.0614,0.0,0.162,0.745,129.966,170233,4,0
https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,0.759,0.73,0,-7.985,0,0.0516,0.145,3.06e-06,0.11,0.74,115.007,268434,4,0
https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,0.764,0.32,11,-7.209,1,0.0546,0.837,0.0,0.0822,0.575,91.019,189486,4,0
https://open.spotify.com/track/2HbKqm4o0w5wEeEFXm2sD4,0.716,0.531,7,-7.355,1,0.122,0.0703,0.0,0.224,0.344,71.994,386907,4,0
https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,135090,4,0
https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ,0.771,0.654,8,-6.976,0,0.298,0.055,0.0,0.214,0.573,155.047,224955,4,0
https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp,0.769,0.479,1,-5.339,1,0.0385,0.66,0.0,0.0914,0.803,96.051,164640,4,0
https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,205427,4,0
https://open.spotify.com/track/3CDVMejYHnB1SkEEx0T1N4,0.635,0.793,10,-4.333,0,0.0322,0.000647,0.747,0.113,0.281,77.594,201856,4,0
https://open.spotify.com/track/7AvprzMsRJpybaalckaT8c,0.621,0.695,4,-5.124,1,0.0911,0.00584,0.0,0.086,0.298,173.966,136408,4,0
https://open.spotify.com/track/3cwqhMBPg8TxrquES1T1t1,0.76,0.716,11,-6.36,0,0.0817,0.0223,0.0,0.231,0.469,105.007,209733,4,0
https://open.spotify.com/track/0MF5QHFzTUM2dYm6J7Vngt,0.639,0.526,0,-6.697,1,0.0256,0.245,2.43e-05,0.25,0.488,130.033,216880,3,0
https://open.spotify.com/track/7IECs9d4Rrlpa7tiHOCE1w,0.778,0.662,8,-6.081,0,0.308,0.187,0.0,0.116,0.571,149.935,192000,4,0
https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD,0.676,0.525,9,-5.88,1,0.028,0.617,0.0,0.356,0.421,112.011,210000,4,0
https://open.spotify.com/track/0xxZY5C9xxij3D1HkzbnfC,0.541,0.504,11,-14.191,0,0.457,0.375,0.0,0.421,0.707,68.482,192040,4,0
https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN,0.356,0.924,1,-3.74,1,0.0808,0.00101,0.0,0.0953,0.232,148.017,222587,4,0
https://open.spotify.com/track/7kFntTWRixb6ebCBY28WQR,0.623,0.668,6,-7.282,0,0.0531,0.475,0.0,0.0862,0.823,161.948,183067,4,0
https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,0.935,0.454,1,-7.509,1,0.375,0.0194,0.0,0.0824,0.357,133.073,187541,4,0
https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,0.642,0.374,4,-9.386,1,0.0545,0.786,0.0,0.0906,0.0799,124.099,169266,4,0
https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,0.625,0.814,0,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,144.991,205485,4,0
https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,0.823,0.586,6,-6.606,0,0.2,0.114,0.0,0.193,0.347,125.971,190476,4,0
https://open.spotify.com/track/02kDW379Yfd5PzW5A6vuGt,0.799,0.66,1,-6.153,0,0.079,0.256,0.0,0.111,0.471,140.04,195429,4,0
https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ,0.724,0.675,2,-5.267,1,0.0867,0.0978,9.41e-06,0.351,0.325,160.048,199758,4,0
https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,160000,4,0
https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1,0.688,0.647,2,-7.258,1,0.19,0.00815,1.65e-05,0.095,0.195,88.834,164580,4,0
https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,0.825,0.458,0,-7.47,1,0.0577,0.114,0.0,0.102,0.161,145.115,197760,4,0
https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,0.789,0.72,8,-5.652,0,0.218,0.223,0.0,0.129,0.664,122.031,166794,4,0
https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,166028,4,0
https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,312820,4,0
https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,210463,4,0
https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,257800,4,0
https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ,0.835,0.699,8,-5.405,0,0.277,0.00671,0.0,0.195,0.547,154.981,202795,4,0
https://open.spotify.com/track/6pcywuOeGGWeOQzdUyti6k,0.847,0.733,10,-6.439,0,0.16,0.00574,1.04e-05,0.151,0.202,130.029,193591,4,0
https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve,0.614,0.937,1,-7.443,1,0.115,0.00161,0.00136,0.103,0.386,84.98,105176,4,0
https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49,0.701,0.65,6,-6.313,1,0.104,0.291,0.0,0.112,0.647,90.003,160212,4,0
https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng,0.773,0.75,8,-4.009,0,0.117,0.109,0.0,0.174,0.783,123.426,220587,4,0
https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,11,-7.956,1,0.164,0.247,0.0,0.101,0.497,89.977,181733,4,0
https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk,0.819,0.626,10,-4.574,0,0.202,0.00748,0.101,0.167,0.415,143.01,195906,4,0
https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,0.685,0.692,2,-5.122,1,0.0457,0.328,0.0,0.153,0.578,159.966,240051,5,0
https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5,0.785,0.721,8,-5.457,1,0.0506,0.0149,0.00432,0.285,0.894,121.962,176219,4,0
https://open.spotify.com/track/0qJeyYAgv6UpvewUxRXAhb,0.874,0.443,5,-9.628,0,0.241,0.147,0.0,0.124,0.298,118.004,235988,4,0
https://open.spotify.com/track/5dOxHHMOFAbG3VH23t0xNm,0.706,0.625,0,-7.426,1,0.0314,0.0417,0.0,0.129,0.225,142.948,242181,4,0
https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,163636,5,0
https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,218147,4,0
https://open.spotify.com/track/3ruoIF2UnoXdzK8mR61ebq,0.825,0.733,1,-5.625,0,0.0969,0.349,0.0,0.112,0.62,97.974,190331,4,0
https://open.spotify.com/track/1ENdcyhqdylaLsPVgB83qq,0.904,0.252,5,-17.54,0,0.11,0.294,0.0,0.104,0.227,117.994,167184,4,0
https://open.spotify.com/track/24ySl2hOPGCDcxBxFIqWBu,0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.323,0.646,123.056,182200,4,0
https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl,0.793,0.771,5,-3.417,1,0.0959,0.0337,1.51e-06,0.284,0.835,171.943,247308,4,0
https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,0.745,0.642,7,-6.257,0,0.287,0.0204,0.0,0.0658,0.226,179.974,131240,4,0
https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,0.88,0.428,9,-8.28,1,0.206,0.149,5.07e-05,0.114,0.333,100.007,172800,4,0
https://open.spotify.com/track/0wXuerDYiBnERgIpbb3JBR,0.743,0.347,1,-11.174,1,0.121,0.167,0.00951,0.103,0.572,160.143,326933,4,0
https://open.spotify.com/track/3JvrhDOgAt6p7K8mDyZwRd,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,204280,4,0
https://open.spotify.com/track/6HeCk6yewXH7WO4D93eub9,0.724,0.269,5,-15.465,1,0.0456,0.388,0.0,0.0808,0.866,86.042,233023,4,0
https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY,0.601,0.532,10,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,281613,4,0
https://open.spotify.com/track/6yVkakCN460KOVol9ZazjH,0.694,0.796,6,-4.164,1,0.0565,0.48,0.000384,0.108,0.515,93.064,212312,4,0
https://open.spotify.com/track/56eGOeSsqdg3FLxdo83TwV,0.655,0.56,9,-6.857,1,0.0486,0.749,0.0,0.115,0.599,140.975,198440,4,0
https://open.spotify.com/track/6nDSLDomNqfet6w0r1GHAz,0.881,0.517,4,-8.916,1,0.308,0.0115,0.0,0.151,0.786,115.084,168107,4,0
https://open.spotify.com/track/5qHirGR7M9tdm6C17DlzSY,0.754,0.342,10,-8.677,0,0.0991,0.073,0.0,0.193,0.423,128.981,121347,4,0
https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,157606,4,0
https://open.spotify.com/track/1xyCNQC00FGkQdYTbn0qRU,0.311,0.637,6,-6.204,1,0.0754,0.0821,5.2e-06,0.11,0.197,80.928,127072,4,0
https://open.spotify.com/track/2WsuSYJNXGKXVYkHPnq2yp,0.684,0.671,2,-6.424,0,0.289,0.0119,0.0,0.0769,0.45,179.987,171253,4,0
https://open.spotify.com/track/0TEekvXTomKt3hdXDZxxeW,0.511,0.472,4,-9.277,1,0.091,0.534,0.614,0.11,0.0399,127.978,258969,4,0
https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989,214507,4,0
